bedrooms,bathrooms,toilets,parking_space,house_type,town,state,price
4.0,4.0,5.0,2.0,Block of Flats,Jahi,Abuja,47000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Katampe,Abuja,200000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,50000000.0
5.0,7.0,7.0,5.0,Detached Duplex,Lekki,Lagos,99000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,6.0,5.0,5.0,Detached Duplex,Port Harcourt,Rivers,48000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,69000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,78000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Port Harcourt,Rivers,50000000.0
4.0,5.0,5.0,4.0,Block of Flats,Shomolu,Lagos,100000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0
3.0,5.0,5.0,4.0,Block of Flats,Ikeja,Lagos,50000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Apo,Abuja,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ikeja,Lagos,43000000.0
3.0,5.0,4.0,4.0,Block of Flats,Ikoyi,Lagos,150000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
3.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,35000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,5.0,5.0,2.0,Detached Duplex,Ajah,Lagos,70000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,77000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,50000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,135000000.0
1.0,1.0,1.0,4.0,Block of Flats,Owerri Municipal,Imo,35000000.0
3.0,3.0,4.0,2.0,Block of Flats,Mabushi,Abuja,120000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Life Camp,Abuja,50000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,140000000.0
6.0,6.0,6.0,9.0,Detached Duplex,Oredo,Edo,110000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Maryland,Lagos,55000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,3.0,Semi Detached Duplex,Ikoyi,Lagos,250000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,135000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,77000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Port Harcourt,Rivers,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
7.0,8.0,9.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,232000000.0
4.0,5.0,5.0,1.0,Terraced Duplexes,Jabi,Abuja,150000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Alimosho,Lagos,85000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Dakwo,Abuja,50000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Kubwa,Abuja,40000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,180000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Guzape District,Abuja,120000000.0
5.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Lekki,Lagos,220000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,58000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Gwarinpa,Abuja,85000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Lokogoma District,Abuja,40000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,50000000.0
5.0,3.0,4.0,4.0,Detached Duplex,Isolo,Lagos,43500000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,76000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
2.0,3.0,3.0,3.0,Detached Bungalow,Ibeju Lekki,Lagos,35000000.0
4.0,5.0,6.0,2.0,Terraced Duplexes,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ibadan North,Oyo,40000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Apo,Abuja,48000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,175000000.0
4.0,4.0,5.0,8.0,Detached Duplex,Ibadan South-West,Oyo,65000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,6.0,2.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ipaja,Lagos,60000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ikeja,Lagos,80000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Yaba,Lagos,75000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,3.0,4.0,6.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,82000000.0
6.0,7.0,8.0,1.0,Detached Duplex,Ajah,Lagos,120000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,48000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,9.0,Detached Duplex,Gwarinpa,Abuja,150000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Jabi,Abuja,50000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,250000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0
5.0,6.0,6.0,2.0,Detached Duplex,Port Harcourt,Rivers,60000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,250000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Owerri Municipal,Imo,150000000.0
4.0,5.0,5.0,5.0,Semi Detached Duplex,Wuse 2,Abuja,180000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Wuse 2,Abuja,190000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,98000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,140000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,8.0,Semi Detached Duplex,Port Harcourt,Rivers,65000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Gwarinpa,Abuja,152000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,6.0,6.0,5.0,Semi Detached Duplex,Kukwaba,Abuja,75000000.0
3.0,3.0,3.0,3.0,Detached Bungalow,Lokogoma District,Abuja,38000000.0
4.0,5.0,6.0,5.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,5.0,5.0,4.0,Block of Flats,Asaba,Delta,50000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,230000000.0
3.0,3.0,4.0,1.0,Detached Bungalow,Gwarinpa,Abuja,55000000.0
3.0,3.0,4.0,3.0,Block of Flats,Ikoyi,Lagos,260000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,150000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Wuse,Abuja,90000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,45000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Apo,Abuja,40000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,245000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikeja,Lagos,120000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikeja,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,90000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Gbagada,Lagos,53000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Magodo,Lagos,220000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,43000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,45000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,6.0,6.0,8.0,Detached Duplex,Gwarinpa,Abuja,130000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikeja,Lagos,120000000.0
3.0,4.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,115000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,115000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,53000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Gaduwa,Abuja,120000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,45000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Jahi,Abuja,65000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,48586500.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Amuwo Odofin,Lagos,55000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,80000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,5.0,5.0,Semi Detached Duplex,Jahi,Abuja,135000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,7.0,8.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Surulere,Lagos,75000000.0
4.0,4.0,5.0,5.0,Terraced Duplexes,Life Camp,Abuja,65000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,46000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Gbagada,Lagos,80000000.0
6.0,5.0,7.0,4.0,Detached Duplex,Port Harcourt,Rivers,130000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,4.0,3.0,Detached Duplex,Owerri North,Imo,60000000.0
6.0,6.0,7.0,7.0,Detached Duplex,Kaura,Abuja,170000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,42000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Life Camp,Abuja,50000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Gwarinpa,Abuja,55000000.0
5.0,5.0,6.0,3.0,Terraced Duplexes,Utako,Abuja,85000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,165000000.0
2.0,2.0,3.0,1.0,Block of Flats,Ajah,Lagos,35000000.0
4.0,5.0,5.0,4.0,Block of Flats,Oshodi,Lagos,60000000.0
5.0,6.0,6.0,8.0,Detached Bungalow,Port Harcourt,Rivers,40000000.0
1.0,1.0,2.0,4.0,Block of Flats,Owerri North,Imo,100000000.0
6.0,2.0,2.0,4.0,Block of Flats,Shomolu,Lagos,150000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,90000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Jahi,Abuja,70000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ogudu,Lagos,200000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
6.0,1.0,1.0,1.0,Detached Duplex,Ikeja,Lagos,200000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Magodo,Lagos,175000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,75000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,250000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,78000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Agege,Lagos,65000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,3.0,4.0,5.0,Detached Duplex,Lokogoma District,Abuja,41000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Life Camp,Abuja,105000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,36000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,36000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Kado,Abuja,200000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Port Harcourt,Rivers,75000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0
4.0,6.0,6.0,8.0,Detached Duplex,Karsana,Abuja,75000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
3.0,4.0,5.0,4.0,Block of Flats,Wuye,Abuja,53000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Apo,Abuja,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,4.0,3.0,Semi Detached Duplex,Ajah,Lagos,41000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,90000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Ibeju Lekki,Lagos,150000000.0
4.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,54000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
3.0,3.0,4.0,8.0,Block of Flats,Owerri Municipal,Imo,70000000.0
1.0,5.0,5.0,4.0,Block of Flats,Utako,Abuja,250000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Magodo,Lagos,78000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,110000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,96000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,50000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,5.0,3.0,Detached Duplex,Ogudu,Lagos,60000000.0
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
6.0,6.0,7.0,3.0,Terraced Duplexes,Lekki,Lagos,78000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Durumi,Abuja,130000000.0
4.0,5.0,5.0,6.0,Detached Duplex,Ajah,Lagos,65000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,5.0,6.0,6.0,Detached Duplex,Enugu,Enugu,80000000.0
5.0,6.0,6.0,4.0,Semi Detached Duplex,Life Camp,Abuja,60000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Ikeja,Anambara,185000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lugbe District,Abuja,50000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Guzape District,Abuja,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Yaba,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,200000000.0
3.0,3.0,4.0,4.0,Semi Detached Duplex,Magodo,Lagos,85000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,140000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,220000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ido,Oyo,50000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,70000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,165000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Wuye,Abuja,120000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Maryland,Lagos,90000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,140000000.0
6.0,6.0,7.0,6.0,Detached Bungalow,Ajah,Lagos,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,8.0,Detached Duplex,Lokogoma District,Abuja,85000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,230000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Magodo,Lagos,100000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Guzape District,Abuja,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,1.0,Detached Duplex,Lokogoma District,Abuja,50000000.0
6.0,7.0,7.0,4.0,Detached Duplex,Ibadan,Oyo,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,3.0,4.0,1.0,Terraced Bungalow,Ewekoro,Ogun,35000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,55000000.0
1.0,1.0,1.0,4.0,Block of Flats,Owerri Municipal,Imo,45000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Jahi,Abuja,75000000.0
4.0,5.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,39800000.0
6.0,6.0,7.0,5.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Life Camp,Abuja,37000000.0
6.0,6.0,6.0,4.0,Detached Duplex,Isheri North,Lagos,135000000.0
4.0,4.0,4.0,5.0,Terraced Duplexes,Gaduwa,Abuja,45000000.0
5.0,6.0,6.0,1.0,Detached Duplex,Ajah,Lagos,130000000.0
4.0,4.0,5.0,1.0,Semi Detached Duplex,Wuse,Abuja,180000000.0
3.0,7.0,5.0,4.0,Detached Bungalow,Surulere,Lagos,95000000.0
4.0,6.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,170000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Karsana,Abuja,41000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Gaduwa,Abuja,250000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,140000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Galadimawa,Abuja,50000000.0
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,63000000.0
3.0,4.0,4.0,5.0,Detached Bungalow,Galadimawa,Abuja,60000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Yaba,Lagos,90000000.0
3.0,4.0,4.0,5.0,Detached Bungalow,Lokogoma District,Abuja,50000000.0
4.0,4.0,5.0,8.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Gwarinpa,Abuja,45000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lugbe District,Abuja,45000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,35000000.0
